id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45205104,Citta Cospicua Suites - Polverista Suite,60406528,Daniel,,Bormla,35.88332,14.52272,Entire home/apt,71,2,24,2022-08-26,0.97,3,329,12,
42393037,Dar Duminku,200339926,Valentina,,Birzebbugia,35.83085,14.53017,Entire home/apt,42,3,46,2022-09-13,1.70,2,341,21,
49066954,Tranquil beach side static home (fully equipped),99811868,Alan,,Mellieha,35.99388,14.36744,Entire home/apt,59,5,7,2022-09-05,1.35,1,87,7,
633876694615477213,Amazing-New/Modern 1bed apartment,47709970,Risto,,Mosta,35.91204,14.42317,Entire home/apt,56,3,7,2022-09-11,2.26,11,117,7,
37361255,Crosslanes Bed & Breakfast Northern Suite,281505183,David,,Kercem,36.04489,14.21766,Private room,100,5,51,2022-09-23,1.34,2,336,23,
42471473,Blossom Farmhouses,300538654,Carmen,,Ghasri,36.065201,14.221716,Entire home/apt,279,3,1,2020-06-29,0.04,2,254,0,
591000297577555314,Sea View apt in Comino Terrace,179991531,Roberta,,Qala,36.031765,14.321542,Private room,27,2,0,,,1,0,0,
53949910,Suite in heritage Hotel,13595271,Jesabel,,Zabbar,35.86875,14.54469,Private room,100,2,5,2022-08-29,0.96,15,336,5,
633892500092943487,Amazing-New/Modern 1bed-Apartment,47709970,Risto,,Mosta,35.91203,14.42261,Entire home/apt,60,4,6,2022-09-20,2.50,11,167,6,
572910209613061096,"Comfy, CHIC design APT, central with WIFI & AC",385341680,ThreeSIXTY Estates,,Rabat (Malta),35.88311,14.39959,Entire home/apt,78,3,0,,,282,318,0,
44319845,Joseluce Guest House,220360066,Annabel,,Gudja,35.84488,14.50031,Private room,65,1,6,2022-09-05,0.23,1,364,5,
53522153,ZBG14- Private entrance first floor maisonette,118489013,Ed,,Zebbug (Malta),35.87606,14.44208,Entire home/apt,91,2,4,2022-08-16,0.44,22,22,4,
649682822021912495,Deluxe En-suite room with garden view.,33248888,Stephen,,Mosta,35.90544,14.42994,Private room,70,1,1,2022-07-17,0.42,5,12,1,
32973631,85 Palma Living-Private Apartment OldTown Victoria,248163920,Michael,,Rabat (Victoria),36.04359,14.24078,Entire home/apt,65,2,49,2022-09-20,1.42,1,320,20,
54143073,Monreal Boutique Townhouse Paola Copper Suite RM2,437141513,Euro Resort,,Paola,35.872009,14.507959,Private room,56,2,1,2022-04-21,0.19,10,345,1,
706986821365582309,Stunning 3 Bedroom Farmhouse with pool,89799446,Connie,,Xaghra,36.04681,14.26278,Entire home/apt,125,5,0,,,2,344,0,
11428709,507 Extraordinary Private Villa,14436895,Jean Pierre,,Zurrieq,35.82772,14.47695,Entire home/apt,550,3,3,2022-07-13,0.04,8,298,1,
658432130078136599,Cosy 1-Bedroom Townhouse with Rooftop Terrace,76293420,Harm,,Bormla,35.8818911,14.5233108,Entire home/apt,79,2,4,2022-09-20,3.43,1,223,4,
31952379,Cosy single room /PH stunning view of Mellieha Bay,119070679,Norali,,Mellieha,35.96466,14.35966,Private room,16,1,28,2020-08-06,0.63,1,163,0,
6280531,Tastefully finished Apartment,32648592,Greta,,Birkirkara,35.89564,14.46815,Private room,28,5,19,2022-05-30,0.22,1,323,1,
667803944545274017,"1 Bedroom holiday apartment in Birgu, Vittoriosa",222728754,David,,Birgu,35.888,14.52057,Entire home/apt,50,3,5,2022-09-18,3.00,2,325,5,
36308211,"The Corner House. Rm 1.  Relaxing, roof top views.",273051266,Mario Victor,,Birgu,35.88624,14.52242,Private room,57,3,39,2022-09-04,1.01,2,359,18,
678115737630737625,Double bed designed stylish internal room,102830686,Alexia,,Mellieha,35.95788,14.36425,Private room,131,1,0,,,4,346,0,
32621096,300yr old farm converted into welcoming Tiny Home,55885093,Jez,,Xewkija,36.03331,14.25384,Entire home/apt,47,2,123,2022-09-11,2.83,3,337,36,
39681229,Pleasant Modern Apartment in Birkirkara,304866828,Deborah,,Birkirkara,35.89402,14.47044,Private room,25,3,0,,,1,59,0,
46814701,Welcome to feel you in home!!,99249509,Roberto,,San Gwann,35.90825,14.47227,Private room,30,15,1,2021-01-06,0.05,3,142,0,
32691529,KA18 - Designer Town House - Uniquely Maltese!,118489013,Ed,,Zejtun,35.85334,14.53261,Entire home/apt,105,2,10,2022-01-02,0.24,22,7,1,
33191382,A unique cosy room in a tranquil private complex,243651976,Josanne,,Birkirkara,35.89589,14.46734,Private room,30,3,12,2019-09-27,0.30,1,85,0,
618746685548521461,Ellie Boo Bed & Breakfast: King Room with Balcony,48483565,Ellie,,Xewkija,36.033127,14.252857,Private room,65,1,1,2022-05-27,0.24,3,59,1,
2761857,★AMAZING VIEWS★ w/POOL|CLEANING PROTOCOLS ADOPTED,2442805,Aaron,,Sliema,35.91047,14.51064,Entire home/apt,242,1,82,2022-09-04,0.85,82,311,15,
52648967,Ta’ Matti Maltese House - Full comfort - Cozy,51631468,Connor,,Paola,35.871758,14.501807,Entire home/apt,65,2,35,2022-09-14,3.06,11,348,35,
49785476,Authentic GF apartment near the 3 Cities Marina,146319996,Henry,,Bormla,35.88187,14.52176,Private room,65,7,15,2022-08-08,1.02,2,318,10,
22408138,"Rabat l.o. MDINA-Designer House ""THE BEDROOM-TUB""",163878242,Esmeralda,,Rabat (Malta),35.88192,14.39726,Entire home/apt,91,1,120,2022-09-10,2.30,1,335,40,
636684138574470997,Breakfast Included PRIVATE Penthouse,396495663,Francesco Paolo,,Nadur,36.037285,14.300003,Private room,61,1,2,2022-08-28,1.09,5,97,2,
642664850458500034,Luxury 2-br unit with a private pool (not shared),462698365,Marvin,,Mellieha,35.9591,14.37003,Entire home/apt,202,3,19,2022-09-23,5.18,1,126,19,
546194480670974921,"Charming room with private bathroom, TV & balcony",105363087,Justyna,,Marsascala,35.86097,14.56649,Private room,40,2,17,2022-09-11,2.22,1,274,17,
22677988,5 minute walk from AIRPORT - Private Townhouse,28504653,Leo,,Gudja,35.84734,14.50109,Entire home/apt,30,1,294,2022-09-05,5.15,2,280,148,
47715546,CAMERA MATRIMONIALE  TA' DIDI B&B,221809143,Diana,,Kercem,36.04287,14.22732,Private room,96,1,4,2022-05-13,0.54,4,353,4,
9554188,"Dar tas-Soru, Villa with private pool in Gozo",1764628,Edward,,Ghasri,36.06604,14.2186,Entire home/apt,215,2,34,2022-09-18,0.44,7,149,16,
18137716,Ghand in-Nanna,109029178,Sue,,Mellieha,35.9578,14.36088,Private room,350,2,0,,,6,74,0,
1435501,Villa Sardinella - Luxurious and Modern Holiday 5 bedroom Villa with Private Pool and Valley Views,7103765,Janice,,Mellieha,35.95235,14.3501,Entire home/apt,488,4,23,2022-06-28,0.30,7,302,8,
700731907193465236,Lovely 2 bedroom apartment with sea views,259543960,Mignonne,,Xaghra,36.05117,14.2713,Entire home/apt,100,2,0,,,1,90,0,
699982471024941140,Sliema Lovely flat Hosted by Sweetstay,76556384,Andrea,,Sliema,35.9109,14.50171,Entire home/apt,65,1,0,,,20,337,0,
18823344,Studio apart close to the old capital city Mdina!!,130019977,Brian,,Rabat (Malta),35.88431,14.39981,Entire home/apt,70,3,12,2020-03-17,0.19,2,175,0,
52594822,Shared Room Mix 8 beds 2D Hostel Malta,288055622,Ieva,,Sliema,35.90943,14.50262,Shared room,21,2,9,2022-09-24,0.82,15,78,9,
35837318,Private room ideal for short term holiday!,41285079,Frank,,Nadur,36.03668,14.28604,Private room,33,3,18,2022-08-20,0.47,3,180,5,
40665829,Vittoriosa Seafront Highly Furnished Apartment FL2,72042145,Ryan,,Birgu,35.8871,14.52269,Entire home/apt,110,2,44,2022-09-17,1.37,8,248,27,
54027387,Deluxe Double bed with PRIVATE BATHROOM AIRPORT,26134542,Franco,,Mqabba,35.84261703491211,14.46744441986084,Private room,50,1,8,2022-08-18,2.02,5,349,8,
41813788,Welcome to The Mosta Dome -Willows Court 2 bedroom,330205545,Raymond,,Mosta,35.90947,14.42354,Private room,29,3,0,,,2,365,0,
21670592,Borage - Double Room with Terrace & views,157743467,Martin,,Qala,36.03959,14.3131,Private room,113,6,2,2021-05-23,0.04,8,331,0,
53409187,The Red Farm Boutique with Pool - No 4. Frawla,22195283,Paul - HolidayLetsMaltaGozo,,Iklin,35.90581,14.4518,Private room,120,2,0,,,26,269,0,
542811889276294540,"Mosta Dome B&B, Room 4 - Village Suite",102217613,Valletta Property Rentals,,Mosta,35.91083,14.4271,Private room,120,2,1,2022-07-25,0.47,10,360,1,
52805834,New hostel in the heart of Paceville,156085613,Wayne,,San Giljan,35.92421,14.49195,Shared room,40,1,1,2022-07-26,0.48,2,365,1,
1395801,"BnB rooms in Mosta, Malta",7540668,Anastasia And Massimo,,Mosta,35.90984,14.4209,Private room,15,3,52,2019-09-30,0.48,2,255,0,
48898405,Safi - Single Room - in a Palazzo,100378068,Josette,,Safi,35.8322,14.48243,Private room,30,1,31,2022-08-01,1.75,4,88,22,
638785174071368971,Spacious Quiet Double with En-suite,187420086,Brian,,Xaghra,36.05522,14.2757,Private room,38,2,26,2022-09-22,8.13,2,353,26,
653296046406129740,Luxurious 3 bedroom Villa with a pool in Siggiewi,418835963,Malta Holiday Lets,,Siggiewi,35.863372213932514,14.423204501322,Entire home/apt,920,4,0,,,9,173,0,
639084099154441592,Villa Serenity B&B (8) Queen Deluxe,174889680,Stefano,,Sannat,36.022968,14.250146,Private room,118,1,0,,,25,310,0,
16439420,Grand Harbour View One Bed Apart,107799800,Howard,,Birgu,35.88817,14.523,Entire home/apt,94,2,69,2022-08-14,1.00,4,211,13,
659120142072569148,Blue Haze,466505932,Dillon,,Hamrun,35.88594886083149,14.491821666687018,Shared room,17,5,4,2022-08-23,1.52,4,329,4,
45171978,Beautiful large Bedroom - 8x5m,59566344,Norbert,,Tarxien,35.8654,14.51894,Private room,30,1,7,2022-08-14,0.28,6,178,2,
606144243257680965,Bohemian Terrassenhaus mit Dschungel-Außendusche,423191784,Ortrud,,Marsaxlokk,35.84408,14.54389,Entire home/apt,92,4,7,2022-09-10,2.02,1,346,7,
2808973,Razzett Gaia - Seven Bedroom House with Sea Views,711611,DeReday Holiday Homes,,San Lawrenz,36.05819,14.19993,Entire home/apt,450,1,16,2022-04-20,0.21,9,317,1,
7925689,CSB holiday apartment - Zebbug Gozo,41793521,Stephanie,,Zebbug (Ghawdex),36.07499,14.23553,Entire home/apt,159,3,10,2022-07-28,0.16,1,336,2,
605517184694335518,"Cosy room with  terrace,views, pool-no neighbours!",157640139,Claire,,Ghasri,36.06534,14.22098,Private room,53,1,0,,,12,270,0,
38235870,MALATINA,589735,TwoRoom,,Rabat (Malta),35.87943,14.39641,Entire home/apt,66,2,72,2022-09-20,2.73,4,307,29,
17341201,"Luxurious farmhouse with pool in Xaghra, Gozo",117123454,Diane,,Xaghra,36.04499,14.26687,Entire home/apt,350,3,11,2022-08-22,0.18,1,175,1,
32679161,Bright & airy townhouse near red sandy beaches,4738193,Fabrice,,Xaghra,36.05367,14.27108,Private room,54,4,73,2022-08-18,1.76,3,129,9,
21259575,"Modern private or shared bedroom in Ibrag, Swieqi",153734405,Robert,,Swieqi,35.92058,14.4691,Private room,37,3,5,2019-04-13,0.11,1,83,0,
41474605,Porto Paolo,201573948,Josephine Porto Paolo Short Let,,San Pawl il-Bahar,35.95077,14.40789,Entire home/apt,75,1,5,2022-08-15,0.36,4,97,3,
51649443,Xeuchia Accommodation B&B - Majmuna,418410603,Xeuchia,,Xewkija,36.03155,14.26143,Private room,115,2,0,,,5,365,0,
20290266,Beautiful bright apartment with country views,16716962,Matthew,,Xaghra,36.05495,14.27252,Entire home/apt,60,3,19,2022-09-10,1.23,2,116,13,
639081085669162918,Villa Serenity B&B Matrimoniale Deluxe,174889680,Stefano,,Sannat,36.02378,14.24976,Private room,114,1,0,,,25,312,0,
51738875,Mellieha Beachfront - Superior Apartment,22195283,Paul - HolidayLetsMaltaGozo,,Mellieha,35.96577,14.35511,Entire home/apt,175,7,18,2022-09-10,1.45,26,9,17,
3019718,Lovely Private Rooms in Marsaskala,15387117,Ann,,Marsascala,35.86371,14.5612,Private room,45,4,43,2022-04-13,0.43,1,341,1,
7374184,Unique Lighthouse Stay Apartment B,37814026,Din L-Art,,Marsaxlokk,35.82,14.56014,Entire home/apt,120,2,43,2022-08-27,0.50,2,309,6,
50167606,Il-Bàrraġ Farmhouse B&B - Traditional Hospitality1,404483367,Rodrick Mario,,Nadur,36.037163,14.294295,Private room,70,1,3,2022-08-27,0.78,4,177,3,
50188,Cosy fully renovated farmhouse Gozo,45357098,Alexandra,,Xewkija,36.03035,14.2558,Entire home/apt,156,4,165,2022-09-09,1.35,1,306,18,
34384334,"Angels Cove, Twin Bed",31397552,Gabor,,Xaghra,36.05811,14.27009,Private room,40,2,0,,,6,175,0,
34056475,Charming Country Farmhouse B&B,257165977,Deborah,,Zejtun,35.84848,14.54635,Private room,48,3,33,2022-08-21,0.82,2,249,4,
635547433875914409,Shared Room 10 people!,96526653,Fabio,,Sliema,35.91553,14.50007,Shared room,22,1,1,2022-08-17,0.73,39,365,1,
595944703573900867,"Character House with Jacuzzi and terraces, central",40081475,Miriam,,Mosta,35.910034,14.426713,Entire home/apt,120,4,3,2022-08-26,1.50,2,168,3,
26354038,Birkirkara Penthouse with lovely terrace,118362652,Deborah,,Birkirkara,35.89439,14.47048,Entire home/apt,45,6,6,2018-09-15,0.12,1,261,0,
47426212,Citta Cospicua Suites - Dock 1 Suite,60406528,Daniel,,Bormla,35.88251,14.52134,Entire home/apt,74,2,22,2022-09-25,1.24,3,262,17,
22950085,Private double bedroom in apartment,15723191,Simon,,Birkirkara,35.89778,14.46686,Private room,40,4,55,2022-09-11,0.99,1,348,12,
22524610,Beautiful Views in Rabat,138156875,Rebecca,,Rabat (Malta),35.87842,14.40439,Entire home/apt,120,1,2,2022-08-03,0.59,1,180,2,
655753636201217249,2 bedroom luxury design apartment,465739190,Caroline,,Zabbar,35.87688,14.54329,Entire home/apt,95,1,11,2022-09-23,4.12,1,243,11,
53410624,BZB97- SEAFRONT Townhouse (Pretty Bay),118489013,Ed,,Birzebbugia,35.827,14.53056,Entire home/apt,60,2,3,2022-08-20,0.61,22,36,3,
615044175098147211,Kalkara's Seafront Flat 30mins from Valletta City!,72042145,Ryan,,Kalkara,35.88829,14.52606,Entire home/apt,110,2,4,2022-08-18,1.05,8,198,4,
30355818,Double room - Southwind guesthouse,20618996,Gabriele,,Marsaxlokk,35.84076,14.54398,Private room,84,1,61,2022-09-13,1.50,5,338,29,
37164952,New and modern apartment,8777863,Mojca,,Msida,35.89413,14.47921,Entire home/apt,58,2,35,2022-08-29,0.91,1,214,19,
38014908,Restored townhouse in the centre of Victoria Rm.4,288378324,Liliana,,Rabat (Victoria),36.04329,14.24007,Private room,75,2,8,2022-08-18,0.22,6,166,2,
34320752,Boutique Guesthouse with a twist,259109192,Malcolm,,Naxxar,35.91452,14.4417,Hotel room,110,3,1,2019-06-22,0.03,1,365,0,
42104669,St Julians  Apartment  15 min walk to beach,14436895,Jean Pierre,,Swieqi,35.92002,14.47813,Entire home/apt,80,27,0,,,8,170,0,
586114842387507564,Ir-Rummien room in 250 y.o Tal-Bambinu Farmhouse,417608219,Edyta,,Xaghra,36.05062,14.26198,Private room,55,2,0,,,16,338,0,
617852140523591028,Ta' Charlon Farmhouse,457070627,Charlon,,Gharb,36.055702,14.212217,Entire home/apt,160,4,2,2022-08-02,0.65,3,357,2,
53654536,"Beautiful, brand new Apartment in Ghajnsielem",62695127,Kamil,,Ghajnsielem,36.02455,14.28524,Entire home/apt,74,2,22,2022-09-23,2.40,4,121,22,
50927270,High-End central APT with comfy BED & Super WIFI,385341680,ThreeSIXTY Estates,,San Gwann,35.90915,14.47179,Entire home/apt,84,3,1,2021-11-19,0.10,282,311,1,
599625688919877838,Queen Room with Outdoor Tub and Garden View-Lumija,58905142,Romina,,Iklin,35.9112,14.45285,Private room,160,1,0,,,20,364,0,
14478334,Driftwood - Seafront House of Character,89256729,Wendy,,Kalkara,35.88856,14.52757,Entire home/apt,140,2,133,2022-09-17,1.80,1,265,26,
52505292,Tal Jordan Villa with pool - Bungalow #1:Butterfly,148027966,Roger,,Gharb,36.06483,14.1984,Entire home/apt,180,1,1,2022-08-21,0.81,2,365,1,
44117930,2Bed Penthouse in Mellieha-EasyWayTOgozo&Comino,62962254,Andrea,,Mellieha,35.95587,14.36348,Entire home/apt,86,1,17,2022-08-21,0.66,18,352,8,
49172571,Sunrise Apartment  🌅 Modern studio flat,219194995,Giovan,,Birzebbugia,35.82612,14.52641,Entire home/apt,70,2,10,2022-06-27,0.64,2,329,7,
23629231,Mr Fitz Apartments ( Balcony with Haven View ),154566023,Diane,,Marsaxlokk,35.83894,14.54309,Entire home/apt,99,3,13,2022-08-25,0.39,3,329,8,
42635346,Lovely 2 bedroom apartment in a residential area,294909378,Alessia,,Marsaxlokk,35.842136,14.5414,Entire home/apt,120,3,3,2022-09-05,1.18,1,364,3,
544584034506075033,Central Malta spacious apartment,46868717,Christine,,Mosta,35.91508,14.42185,Entire home/apt,60,3,13,2022-09-14,1.73,2,344,13,
10410644,Newly renovated Seaside Apt with Private Entrance,14163414,Irina,,Sliema,35.91187,14.49598,Entire home/apt,67,2,156,2022-09-03,1.93,23,338,22,
5867055,OLD WINE INN - ISLAND OF GOZO,30462532,Lilian And Joe,,Qala,36.04053,14.31233,Entire home/apt,76,1,228,2022-08-31,2.55,1,305,25,
50127616,Ta Guza Holiday Home,118538195,Baron Holiday Homes,,Xaghra,36.04998,14.27489,Entire home/apt,148,2,4,2022-09-05,0.37,56,28,4,
11112960,Twilight Holiday Home,14973243,Kevin,,Gharb,36.06316,14.2147,Entire home/apt,308,7,40,2022-08-27,0.51,15,243,5,
18785101,My Travel House IV,7094998,Jonathan,,Rabat (Malta),35.88353,14.39874,Hotel room,170,1,26,2022-06-26,0.41,3,344,5,
597622187246796589,Beautiful 2 Floor Penthouse With Fabulous Views,451636005,Olga,,Swieqi,35.92184,14.47084,Entire home/apt,221,2,6,2022-09-23,1.84,4,348,6,
44412307,A Luxurious 2 Bedroom Penthouse with Jacuzzi,288644322,Karl,,Xghajra,35.88596,14.54769,Entire home/apt,144,3,29,2022-09-24,1.11,3,21,18,
49769235,Cosy Apartment in Seaside Village close to Airport,401380339,Daniela,,Marsaxlokk,35.83996,14.54462,Entire home/apt,77,2,51,2022-09-02,3.23,2,335,36,
49664825,PRIVATE BEDROOM EN-SUITE - BED & BREAKFAST QALA,80202546,George,,Qala,36.03812,14.31768,Private room,60,1,4,2021-07-27,0.24,6,360,0,
52000150,"TheStudentsHouse2 with seaviews, shared room",372885293,Jose,,Swieqi,35.91869,14.4861,Shared room,17,3,2,2022-06-07,0.51,25,292,2,
48130841,Large Bedroom with ensuite in Shared Apartment,43674959,Christine,,Swieqi,35.91971,14.47393,Private room,25,14,2,2022-09-05,2,8,147,2,
34649454,Grotto's Paradise B&B - Marsalforn,258342391,Corinne,,Gharb,36.07006,14.20269,Private room,85,1,1,2022-08-06,0.58,8,132,1,
49333829,Spacious Room  Laremi B&B Nadur BREAKFAST INCLUDED,396495663,Francesco Paolo,,Nadur,36.03808,14.29754,Private room,64,1,1,2022-07-29,0.50,5,88,1,
43610382,Entire Luxury Maltese House of Character (c1750),317024181,Marko,,Bormla,35.8838,14.52209,Entire home/apt,262,5,15,2022-09-10,0.57,2,268,6,
48615020,Luxurious brand new 3 Bedroomed Penthouse full a/c,68355090,Karen,,Xaghra,36.049835,14.269561,Entire home/apt,97,5,4,2022-09-24,1.74,1,365,4,
46250090,Villa Blueberry Hills - Rustic Private Farmhouse,26094712,Chris,,Zejtun,35.85519,14.54233,Entire home/apt,504,2,11,2022-09-03,0.62,9,297,9,
49958154,Brand New Penthouse- Picturesque countryside views,399649606,Kim,,Siggiewi,35.84957,14.43494,Entire home/apt,75,3,6,2021-09-16,0.41,1,144,0,
44081582,Shared Room Mix 8 beds 1C Hostel Malta,288055622,Ieva,,Sliema,35.90754,14.50184,Shared room,21,2,18,2022-09-12,0.69,15,95,11,
48468941,SeaView 2 Double Bedroom LUXURIOUS APARTMENT,49468077,Nigel,,San Pawl il-Bahar,35.95282,14.41013,Entire home/apt,129,3,0,,,11,335,0,
44512212,Twin bedroom with private bathroom.,340518446,Doms,,Tarxien,35.8648,14.50869,Private room,40,3,1,2022-08-19,0.77,2,192,1,
34133534,Breathtaking views & Private Swimming Pool,251492241,Margaret,,Mellieha,35.95289,14.35123,Entire home/apt,144,7,11,2022-09-20,0.31,8,246,9,
30906089,Room 103,20900596,Manuel And Mariosa,,Rabat (Malta),35.88032,14.39695,Private room,46,1,0,,,9,310,0,
686620442425608680,SEAFRONT  3 BDR APT with  opposite BEACH,238081073,Marley,,Sliema,35.90957,14.50943,Entire home/apt,200,3,0,,,30,337,0,
49010579,Large Double Bedroom (2),54241125,Joan,,Birkirkara,35.89788,14.47235,Private room,100,3,1,2022-08-10,0.63,5,209,1,
5837124,STUNNING SEAVIEW★w/POOL|CLEANING PROTOCOLS ADOPTED,2442805,Aaron,,Sliema,35.91021,14.51025,Entire home/apt,323,1,49,2022-07-24,0.54,82,339,4,
50127630,Djar ta Menzja 1,118538195,Baron Holiday Homes,,Sannat,36.02195,14.2499,Entire home/apt,190,1,0,,,56,344,0,
35123996,"Stresa Court Apartments, Flat 8, in St Julians",190827224,Ryan,,San Giljan,35.92036,14.49299,Entire home/apt,74,1,14,2022-08-06,0.35,8,340,6,
5495218,"(B)Sliema, SharedBedroom in Townhouse,FemalesOnly",28494133,Brenda,,Sliema,35.91297,14.49973,Shared room,20,3,16,2019-09-07,0.20,3,179,0,
36716602,"Provicario : Chambre, vue Citadelle, hyper centre",275799744,Patrice,,Rabat (Victoria),36.04459,14.23868,Private room,130,7,1,2022-04-18,0.19,6,266,1,
35077366,Comfortable Room 1 Cosy and Welcoming,155547935,Lourdes,,Birkirkara,35.894,14.46363,Private room,20,3,4,2022-06-30,0.10,4,269,2,
670759013142470782,"☼ Spacious, Bright & Modern Apt with Terrace ♥",249153894,Karl,,San Giljan,35.90978,14.48843,Entire home/apt,590,1,1,2022-08-23,0.86,8,337,1,
690572682019058226,Splendid bedroom near Valletta & Msida University!,90816104,Kristine,,Msida,35.89670655165363,14.484951607882977,Private room,35,1,2,2022-09-05,2,8,351,2,
42618502,"Apartment 3 of a Block of 4 near Pretty Bay, Malta",337727511,Josef,,Birzebbugia,35.82223,14.52757,Entire home/apt,98,1,16,2022-08-22,1.06,4,329,8,
50127753,The Olives Holiday Home,118538195,Baron Holiday Homes,,San Lawrenz,36.05913,14.19678,Entire home/apt,299,1,1,2021-10-30,0.09,56,285,1,
49243735,The Willows Luxury Penthouse 10A,397244536,Francesca,,Rabat (Victoria),36.037617,14.241998,Entire home/apt,146,2,2,2021-12-23,0.13,7,351,1,
38325260,Cosy Penthouse Close to Victoria Center,291553361,Mario,,Fontana,36.040825,14.239136,Entire home/apt,59,4,14,2022-09-17,0.53,2,312,11,
18822694,Beautiful apartment. Stunning views,124878872,Kristina,,Mellieha,35.95513,14.36808,Entire home/apt,70,5,24,2022-09-09,0.38,2,177,9,
590483837398704823,"Designer 3BR home with comfy Sofa, WIFI and BBQ 💎",385341680,ThreeSIXTY Estates,,San Giljan,35.91651,14.48641,Entire home/apt,142,3,2,2022-08-14,0.40,282,157,2,
30358700,Sliema Central Apt. N3 - Sleeps 8,59871645,Jeffrey,,Sliema,35.91096,14.49623,Entire home/apt,77,3,70,2022-08-15,1.59,12,54,22,
53790914,Double Bed in Red Room - The Rose Hostel St.Julian's,422959934,The Rose Hostel,,San Giljan,35.91803,14.48921,Shared room,50,1,2,2022-08-30,1.54,8,345,2,
51649177,Xeuchia Accommodation B&B - Blankas,418410603,Xeuchia,,Xewkija,36.03183,14.26044,Private room,105,2,2,2021-09-05,0.15,5,365,0,
48146539,Penthouse with pool at Quisisana Boutique,384701513,Cast,,Sliema,35.91089,14.51043,Entire home/apt,404,7,0,,,8,268,0,
34649250,Grotto's Paradise B&B - Calypso,258342391,Corinne,,Gharb,36.06843,14.20093,Private room,102,1,1,2019-08-19,0.03,8,138,0,
10398812,Maltese Maisonette (double room),53541833,Lara,,Swieqi,35.92132,14.47265,Private room,50,15,0,,,1,364,0,
578706661039665085,Modern 3BR Apartment in the Centre of Sliema,17208391,Paola,,Sliema,35.90976,14.49459,Entire home/apt,115,1,10,2022-09-23,1.91,63,303,10,
38371350,Penthouse living in the centre of Victoria. Rm.6,288378324,Liliana,,Rabat (Victoria),36.04318,14.2399,Private room,125,2,1,2021-06-05,0.06,6,156,0,
27599495,Seafront Apartment With Picturesque Bay Views,36492830,Mary Rose Zammit,,Marsaxlokk,35.83765,14.5442,Entire home/apt,132,5,43,2022-08-17,0.86,5,306,18,
18930487,Maison Jolie Residence 2,105852563,Dragan,,Birkirkara,35.89991,14.46042,Private room,22,5,19,2022-08-21,0.36,4,164,1,
46289783,Senglea House - Apartment 4 - Penthouse,374653969,Senglea House,,Bormla,35.88701,14.51564,Entire home/apt,211,3,38,2022-09-17,2.23,4,315,30,
52875679,Luxury Furnished 1 Bedroom Apt in Msida/Ta Xbiex,18822910,Maeve,,Msida,35.89534,14.48573,Entire home/apt,65,3,28,2022-09-13,2.71,1,329,28,
641810637327717405,DESIGNER APT - private terrace & Jacuzzi.,411203161,Jane,,San Giljan,35.92131,14.48857,Entire home/apt,144,1,4,2022-09-14,2.50,1,325,4,
634613273496883730,"Pearl Accommodations, Gozo",253262663,Simone,,Zebbug (Ghawdex),36.07816,14.24699,Entire home/apt,120,3,3,2022-09-18,1.88,3,106,3,
644601690469987714,Private Pool for your holiday in Mellieha,463177428,Joanne,,Mellieha,35.95612,14.36034,Entire home/apt,200,4,9,2022-09-12,2.78,1,338,9,
26516331,Your Basic Holiday Accomodation,11836725,Roberto,,Mellieha,35.95671,14.37237,Entire home/apt,50,2,44,2022-09-06,0.88,6,148,12,
31912660,Very quite and comftable place,239239357,Penelope,,Swieqi,35.9226,14.4732,Private room,120,3,1,2019-04-18,0.02,1,365,0,
31550463,Mellieha - 1 BDR with Private stunning Pool,236474857,Shirley,,Mellieha,35.95601,14.36962,Entire home/apt,60,3,24,2020-09-14,0.57,1,36,0,
42212922,Caravan surrounded in nature -,334992295,Carmen,,Mellieha,35.9573,14.37436,Entire home/apt,35,3,8,2022-07-12,0.33,2,355,3,
29225208,Skye,190730991,Rennie,,San Lawrenz,36.05372,14.20612,Private room,90,1,2,2019-08-08,0.05,3,83,0,
40410867,Tonina - 3 bedroom Villa with Private Pool & Views,302858621,The Letting Company,,Ghasri,36.0594,14.22577,Entire home/apt,300,3,5,2021-08-16,0.20,6,18,0,
623922141166703427,The Olive 3 - Traditional Maltese Accommodation,91715159,Vincent,,Birgu,35.88799,14.52318,Entire home/apt,133,3,13,2022-09-21,3.64,1,330,13,
36312484,Rent a Boat.,9327062,Gozo,,Floriana,35.88864,14.50725,Entire home/apt,650,1,0,,,1,179,0,
23851211,"STUNNING , STRIKING 5 bedroom Farmhouse Conversion",126890714,Graziella,,Gharghur,35.92312,14.44917,Entire home/apt,796,4,3,2018-08-01,0.06,2,88,0,
50966721,"New 2 bedrooms, kitchen, dining, living & balcony.",241289075,Thomas,,Birkirkara,35.89954,14.47437,Entire home/apt,50,2,14,2022-08-31,1.00,1,289,10,
10362456,Spacious Room in a Charming 400-year-old Farmhouse,44364464,Analisa,,Gharghur,35.9251,14.45278,Private room,52,1,128,2022-09-25,1.63,1,45,17,
45373498,Double Bedroom with En-suite,479848181,Francine,,Lija,35.89903,14.44426,Private room,19,3,36,2022-09-20,3.44,1,128,36,
